,Sample#,Planet_Mass,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Dust_gap_1,Gas_gap_1,Dust_depth_1,Gas_depth_1,Dust_gap_2,Dust_depth_2,#_DG,#_GG
551,941,0.000193,0.03,0.00203,0.028,0.0448,1.31,0.812,0.263,5.87e-19,2.4e-05,0.0,0.0,1.0,1.0
552,942,0.000147,0.0599,0.009059999999999999,0.0409,0.0797,0.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,943,8.1e-05,0.0604,0.00375,0.0717,0.0545,1.05,0.053,0.0,1.53e-06,0.0,0.0,0.0,1.0,0.0
554,944,0.000322,0.0364,0.00183,0.0562,0.0758,1.05,0.7959999999999999,0.213,7.37e-14,4.47e-05,0.0,0.0,1.0,1.0
555,945,0.00011499999999999999,0.0213,0.00662,0.0032700000000000003,0.0473,0.934,0.098,0.0,6.01e-07,0.0,0.0,0.0,1.0,0.0
556,946,0.000122,0.0997,0.00398,0.0277,0.0755,0.94,0.037000000000000005,0.0,3.12e-06,0.0,0.0,0.0,1.0,0.0
557,947,7.06e-05,0.0843,0.00615,0.0226,0.0863,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,948,0.00032900000000000003,0.0806,0.000426,0.0294,0.0828,0.935,1.038,0.47600000000000003,4.59e-20,2.8100000000000002e-05,0.0,0.0,1.0,1.0
559,949,0.000328,0.0225,0.00778,0.0397,0.0258,1.34,0.775,0.32799999999999996,4.79e-15,2.39e-06,0.0,0.0,1.0,1.0
560,175,0.00027400000000000005,0.0359,0.00958,0.0706,0.0912,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,176,0.00023500000000000002,0.0318,0.0015,0.0306,0.0745,1.27,0.7340000000000001,0.0,1.84e-09,0.0,0.0,0.0,1.0,0.0
562,177,0.000195,0.0844,0.00943,0.051,0.0681,0.634,0.094,0.0,6.1e-07,0.0,0.0,0.0,1.0,0.0
563,178,0.000205,0.0121,0.00409,0.0367,0.0483,1.1,0.7709999999999999,0.193,5.84e-17,4.15e-05,0.0,0.0,1.0,1.0
564,179,3.28e-05,0.0522,0.0037700000000000003,0.0221,0.0355,0.775,0.632,0.0,5.88e-08,0.0,0.0,0.0,1.0,0.0
565,180,0.000346,0.0594,0.00785,0.0445,0.0748,1.47,0.64,0.0,1.72e-07,0.0,0.0,0.0,1.0,0.0
566,181,0.000256,0.0821,0.0047,0.0914,0.0425,0.57,0.8240000000000001,0.324,3.4499999999999998e-31,2.12e-05,0.0,0.0,1.0,1.0
567,182,0.00011,0.0568,0.008579999999999999,0.0103,0.0575,0.731,0.066,0.0,1.71e-06,0.0,0.0,0.0,1.0,0.0
568,183,0.00025,0.0372,0.00591,0.092,0.0587,0.777,0.742,0.0,1.3700000000000002e-12,0.0,0.0,0.0,1.0,0.0
569,184,0.000266,0.0685,0.00367,0.0633,0.0257,1.22,0.5539999999999999,0.336,4.13e-09,9.2e-07,0.271,4.49e-09,2.0,1.0
570,185,0.000248,0.0802,0.00772,0.0971,0.0413,1.34,0.7879999999999999,0.25,8.940000000000002e-22,3.17e-05,0.0,0.0,1.0,1.0
571,186,0.00020899999999999998,0.0108,0.00432,0.0875,0.0339,0.523,0.792,0.258,1.22e-31,1.57e-05,0.0,0.0,1.0,1.0
572,187,0.00011100000000000001,0.0546,0.000343,0.0948,0.0653,1.22,0.7829999999999999,0.361,4.4400000000000005e-12,3.3100000000000005e-05,0.025,1.04e-06,2.0,2.0
573,188,0.000299,0.0814,0.0035600000000000002,0.0259,0.0798,0.71,0.705,0.0,9.41e-08,0.0,0.0,0.0,1.0,0.0
574,189,0.00035299999999999996,0.0322,0.0009789999999999998,0.0581,0.0835,1.13,0.9520000000000001,0.35700000000000004,6.88e-16,3.929999999999999e-05,0.0,0.0,1.0,1.0
575,190,5.5799999999999994e-05,0.0791,0.00414,0.0263,0.031,1.01,0.693,0.0,2.0800000000000002e-11,0.0,0.0,0.0,1.0,0.0
576,191,0.00018600000000000002,0.0781,0.00979,0.0978,0.0568,1.17,0.701,0.0,8.040000000000001e-09,0.0,0.0,0.0,1.0,0.0
577,192,6.500000000000001e-05,0.082,0.00498,0.0332,0.0402,1.45,0.6729999999999999,0.0,7.09e-10,0.0,0.0,0.0,1.0,0.0
578,193,0.00020299999999999997,0.0232,0.00599,0.0972,0.071,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,194,7.82e-05,0.0946,0.00533,0.0224,0.06,1.42,0.040999999999999995,0.0,2.83e-06,0.0,0.0,0.0,1.0,0.0
580,195,0.000336,0.0154,0.00114,0.0629,0.0756,0.84,0.9520000000000001,0.336,1.3299999999999999e-24,3.77e-05,0.0,0.0,1.0,1.0
581,196,0.00024700000000000004,0.0772,0.004220000000000001,0.0699,0.0825,0.75,0.057,0.0,2.85e-06,0.0,0.0,0.0,1.0,0.0
582,197,0.00015800000000000002,0.0795,0.00322,0.007640000000000001,0.098,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,198,6.670000000000001e-05,0.0125,0.00968,0.0118,0.052,1.03,0.012,0.0,6.1e-07,0.0,0.0,0.0,1.0,0.0
584,199,0.000178,0.0442,0.00021099999999999998,0.0152,0.0724,0.735,0.9309999999999999,0.295,6.809999999999999e-18,3.9200000000000004e-05,0.0,0.0,1.0,1.0
585,675,9.41e-05,0.0939,0.0022199999999999998,0.032,0.0325,0.58,0.7509999999999999,0.193,5.11e-18,2.46e-05,0.0,0.0,1.0,1.0
586,676,0.000123,0.056,0.00412,0.071,0.0867,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,677,0.000217,0.0139,0.00345,0.0628,0.086,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,678,4.57e-05,0.0667,0.008490000000000001,0.093,0.0538,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,679,0.000155,0.0435,0.0097,0.0347,0.0439,1.4,0.6890000000000001,0.0,1.4e-10,0.0,0.0,0.0,1.0,0.0
590,680,0.000343,0.041,0.0036799999999999997,0.00698,0.0674,0.972,0.742,0.0,6.74e-10,0.0,0.0,0.0,1.0,0.0
591,681,0.00023199999999999997,0.0959,0.009940000000000001,0.0205,0.0375,1.28,0.71,0.213,8.33e-10,3.5600000000000005e-05,0.0,0.0,1.0,1.0
592,682,0.00023999999999999998,0.081,0.007540000000000001,0.0832,0.0347,1.41,0.779,0.271,1.4999999999999998e-20,2.11e-05,0.0,0.0,1.0,1.0
593,683,8.99e-05,0.0238,0.00757,0.00632,0.0977,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,684,0.000221,0.0401,0.0017699999999999999,0.0929,0.037,1.08,0.857,0.324,3.7999999999999995e-42,6.87e-06,0.0,0.0,1.0,1.0
595,685,0.000139,0.0355,0.00707,0.0195,0.0557,0.545,0.098,0.0,1.83e-07,0.0,0.0,0.0,1.0,0.0
596,686,0.000181,0.0399,0.00461,0.0506,0.0565,1.48,0.66,0.0,1.66e-08,0.0,0.0,0.0,1.0,0.0
597,687,0.000188,0.0895,0.00625,0.0936,0.0533,1.46,0.701,0.0,1.88e-10,0.0,0.0,0.0,1.0,0.0
598,688,0.000152,0.0477,0.00428,0.0495,0.0312,1.29,0.759,0.226,6.990000000000001e-19,1.89e-05,0.0,0.0,1.0,1.0
599,689,0.00026000000000000003,0.0169,0.005529999999999999,0.0984,0.0305,1.39,0.8,0.295,1.28e-28,7.72e-06,0.0,0.0,1.0,1.0
600,690,0.000335,0.0228,0.0016699999999999998,0.00657,0.0829,1.09,0.7709999999999999,0.0,7.7e-09,0.0,0.0,0.0,1.0,0.0
601,691,9.329999999999999e-05,0.0898,0.00413,0.0856,0.0598,0.5920000000000001,0.049,0.0,3.34e-06,0.0,0.0,0.0,1.0,0.0
602,692,5.3500000000000006e-05,0.0871,0.00604,0.0671,0.0424,0.535,0.636,0.0,1.6100000000000003e-07,0.0,0.0,0.0,1.0,0.0
603,693,0.000155,0.0931,0.00647,0.0781,0.026,0.5,0.755,0.23800000000000002,3.03e-20,1.25e-05,0.0,0.0,1.0,1.0
604,694,5.47e-05,0.0201,0.00671,0.0479,0.0627,0.6729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,695,0.000336,0.0431,0.00648,0.0692,0.0415,1.11,0.8079999999999999,0.304,1.8e-22,2.09e-05,0.0,0.0,1.0,1.0
606,696,6.25e-05,0.0664,0.0007639999999999999,0.0137,0.0337,0.985,0.595,0.17600000000000002,1.2e-13,2.46e-05,0.0,0.0,1.0,1.0
607,697,0.000133,0.0766,0.00020299999999999997,0.0591,0.0557,0.925,0.882,0.349,2.9399999999999996e-33,1.7800000000000002e-05,0.0,0.0,1.0,1.0
608,698,0.000324,0.0361,0.0037799999999999995,0.0609,0.0625,1.07,0.726,0.23800000000000002,8.26e-15,4.14e-05,0.0,0.0,1.0,1.0
609,699,0.000276,0.012,0.000698,0.0715,0.0654,0.775,0.9520000000000001,0.35700000000000004,3.38e-39,2.56e-05,0.0,0.0,1.0,1.0
610,900,6.7e-05,0.0847,0.000401,0.0736,0.0711,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,901,0.000301,0.0508,0.00549,0.0773,0.0799,1.14,0.078,0.0,1.18e-06,0.0,0.0,0.0,1.0,0.0
612,902,0.00023700000000000001,0.0429,0.0083,0.0558,0.0683,1.03,0.10300000000000001,0.0,3.14e-07,0.0,0.0,0.0,1.0,0.0
613,903,0.00021099999999999998,0.0354,0.0049,0.00277,0.0969,0.8170000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,904,0.000303,0.0958,0.00938,0.0148,0.0906,0.7340000000000001,0.078,0.0,2.18e-06,0.0,0.0,0.0,1.0,0.0
615,905,0.000262,0.0705,0.00479,0.0123,0.0879,0.961,0.07,0.0,1.59e-06,0.0,0.0,0.0,1.0,0.0
616,906,0.000236,0.0384,0.005520000000000001,0.0037600000000000003,0.0877,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,907,0.00018600000000000002,0.0257,0.0070799999999999995,0.059,0.0446,1.37,0.742,0.0,2.1800000000000002e-16,0.0,0.0,0.0,1.0,0.0
618,908,8.149999999999999e-05,0.0111,0.0067,0.0698,0.0809,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,909,0.000335,0.0656,0.00344,0.0287,0.0859,1.49,0.10300000000000001,0.0,5.27e-07,0.0,0.0,0.0,1.0,0.0
620,910,0.000156,0.0514,0.008020000000000001,0.0373,0.0278,1.5,0.718,0.209,7.04e-13,2.22e-05,0.0,0.0,1.0,1.0
621,911,0.000239,0.0299,0.0028399999999999996,0.0321,0.0634,1.24,0.792,0.0,3e-15,0.0,0.0,0.0,1.0,0.0
622,912,0.00022400000000000002,0.0202,0.00882,0.0342,0.0478,0.511,0.722,0.0,9.92e-12,0.0,0.0,0.0,1.0,0.0
623,913,0.000161,0.02,0.00952,0.0617,0.0319,1.16,0.722,0.18,1.95e-14,3.69e-05,0.0,0.0,1.0,1.0
624,914,0.00011899999999999999,0.0379,0.00458,0.0104,0.0662,0.855,0.049,0.0,1.27e-06,0.0,0.0,0.0,1.0,0.0
625,915,0.000264,0.0437,0.006790000000000001,0.0519,0.0306,1.24,0.775,0.287,5.3900000000000006e-18,1.01e-05,0.0,0.0,1.0,1.0
626,916,0.000205,0.0573,0.00533,0.0785,0.0693,1.36,0.08199999999999999,0.0,1.01e-06,0.0,0.0,0.0,1.0,0.0
627,917,0.00011899999999999999,0.025,0.00251,0.0486,0.0466,0.59,0.775,0.028999999999999998,9.96e-18,4.8899999999999996e-05,0.0,0.0,1.0,1.0
628,918,0.00035299999999999996,0.0454,0.0028,0.0618,0.0685,1.27,0.853,0.304,3.3500000000000002e-21,3.81e-05,0.0,0.0,1.0,1.0
629,919,0.000171,0.0331,0.00359,0.0612,0.0442,0.561,0.792,0.209,4.75e-23,3.64e-05,0.0,0.0,1.0,1.0
630,920,0.000103,0.061,0.00621,0.0379,0.0819,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,921,0.000245,0.0263,0.00132,0.0674,0.099,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,922,4.46e-05,0.0118,0.0068,0.0482,0.0956,0.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,923,0.00015900000000000002,0.0604,0.00818,0.049,0.0301,1.41,0.726,0.209,7.99e-14,2.78e-05,0.0,0.0,1.0,1.0
634,924,0.00034700000000000003,0.0566,0.0067,0.0166,0.0592,1.35,0.718,0.037000000000000005,5.820000000000001e-10,5.19e-05,0.0,0.0,1.0,1.0
635,825,9.719999999999999e-05,0.0157,0.0017,0.0472,0.0348,1.48,0.767,0.193,3.44e-26,2.52e-05,0.0,0.0,1.0,1.0
636,826,0.000132,0.0331,0.007259999999999999,0.0512,0.0518,1.42,0.66,0.0,1.44e-08,0.0,0.0,0.0,1.0,0.0
637,827,0.000178,0.0961,0.00335,0.0709,0.0599,0.539,0.722,0.0,1.3699999999999998e-09,0.0,0.0,0.0,1.0,0.0
638,828,0.000101,0.0439,0.00586,0.017,0.0731,0.9129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,829,0.000317,0.0553,0.00329,0.076,0.0883,1.01,0.040999999999999995,0.0,2.49e-06,0.0,0.0,0.0,1.0,0.0
640,830,3.9500000000000005e-05,0.0471,0.00897,0.0722,0.066,0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,831,0.00031299999999999996,0.0415,0.0046700000000000005,0.0523,0.076,1.14,0.722,0.0,2.4700000000000003e-08,0.0,0.0,0.0,1.0,0.0
642,832,0.00011899999999999999,0.0627,0.0033399999999999997,0.0336,0.0398,1.4,0.7509999999999999,0.172,1.0599999999999999e-15,3.97e-05,0.0,0.0,1.0,1.0
643,833,0.000309,0.0528,0.0008710000000000001,0.00913,0.031,0.853,0.418,0.41,4.8100000000000006e-09,1.75e-07,0.275,4.4700000000000005e-09,2.0,1.0
644,834,0.000248,0.0498,0.007359999999999999,0.0935,0.075,1.28,0.057,0.0,1.89e-06,0.0,0.0,0.0,1.0,0.0
645,835,0.000132,0.0136,0.000269,0.0669,0.0981,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,836,0.000309,0.0184,0.00151,0.0698,0.0845,1.26,0.705,0.0,1.85e-07,0.0,0.107,5.31e-07,2.0,0.0
647,837,3.06e-05,0.0443,0.00614,0.0778,0.053,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,838,3.98e-05,0.0681,0.000789,0.0654,0.0947,0.8270000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,839,5.7700000000000007e-05,0.0122,0.0095,0.0858,0.0507,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,840,0.00022999999999999998,0.0721,0.00774,0.0083,0.0824,0.555,0.045,0.0,3.28e-06,0.0,0.0,0.0,1.0,0.0
651,841,3.48e-05,0.0845,0.00604,0.0967,0.0704,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,842,0.00023799999999999998,0.0724,0.00218,0.0809,0.0976,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,843,0.00010800000000000001,0.0877,0.00902,0.0181,0.0367,1.37,0.669,0.0,9.58e-09,0.0,0.0,0.0,1.0,0.0
654,844,8.240000000000001e-05,0.0928,0.000442,0.0731,0.0385,1.14,0.8,0.25,5.93e-42,1.4800000000000002e-05,0.0,0.0,1.0,1.0
655,845,3.53e-05,0.051,0.0062,0.0385,0.0598,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,846,9.89e-05,0.0988,0.00256,0.0258,0.0605,1.18,0.12300000000000001,0.0,5.11e-06,0.0,0.086,5.23e-07,2.0,0.0
657,847,3.929999999999999e-05,0.0147,0.0071400000000000005,0.0106,0.0738,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,848,0.000356,0.0745,0.00248,0.0566,0.073,1.24,0.7709999999999999,0.316,7.41e-11,3.91e-05,0.0,0.0,1.0,1.0
659,849,0.000344,0.0828,0.007690000000000001,0.0632,0.089,0.802,0.07400000000000001,0.0,1.92e-06,0.0,0.0,0.0,1.0,0.0
660,775,0.00011899999999999999,0.0683,0.00337,0.0879,0.0872,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,776,8.66e-05,0.0142,0.00787,0.00121,0.0468,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,777,0.000357,0.025,0.00213,0.0777,0.0298,0.99,0.5539999999999999,0.431,9.99e-10,3.33e-07,0.39399999999999996,9.43e-10,2.0,1.0
663,778,0.00010800000000000001,0.0816,0.000566,0.0816,0.0505,0.95,0.841,0.316,1.2899999999999999e-38,2.61e-05,0.0,0.0,1.0,1.0
664,779,0.000197,0.0106,0.00022799999999999999,0.0309,0.0683,1.39,0.9470000000000001,0.332,1.8000000000000002e-16,2.94e-05,0.0,0.0,1.0,1.0
665,780,0.00020800000000000001,0.0876,0.0020399999999999997,0.0288,0.0952,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,781,0.00024700000000000004,0.0953,0.00288,0.0746,0.0773,0.804,0.8,0.0,4.8e-07,0.0,0.0,0.0,1.0,0.0
667,782,0.000106,0.0181,0.0061,0.0395,0.0544,0.995,0.07400000000000001,0.0,1.2e-07,0.0,0.0,0.0,1.0,0.0
668,783,7.170000000000001e-05,0.0118,0.008159999999999999,0.0744,0.0453,0.517,0.07,0.0,9.15e-08,0.0,0.0,0.0,1.0,0.0
669,784,0.000183,0.0685,0.00336,0.0446,0.0873,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,785,0.000225,0.0433,0.00509,0.0844,0.0761,0.919,0.045,0.0,1.84e-06,0.0,0.0,0.0,1.0,0.0
671,786,0.000337,0.0235,0.00639,0.0583,0.084,1.35,0.062,0.0,5.979999999999999e-07,0.0,0.0,0.0,1.0,0.0
672,787,0.00020299999999999997,0.0728,0.00795,0.0838,0.069,1.4,0.078,0.0,1.46e-06,0.0,0.0,0.0,1.0,0.0
673,788,0.000156,0.0967,0.0059700000000000005,0.0539,0.0658,0.6759999999999999,0.086,0.0,7.67e-07,0.0,0.0,0.0,1.0,0.0
674,789,0.000105,0.0549,0.00317,0.0102,0.0735,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,790,9.36e-05,0.0641,0.00161,0.066,0.0673,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,791,0.000294,0.0305,0.00557,0.0976,0.0251,0.823,0.833,0.336,2.42e-10,1.27e-06,0.0,0.0,1.0,1.0
677,792,0.0001,0.0291,0.00911,0.0831,0.091,0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,793,0.000106,0.0463,0.000616,0.0046700000000000005,0.0973,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,794,2.72e-05,0.0195,0.0024100000000000002,0.0607,0.0347,0.613,0.6729999999999999,0.0,1.75e-12,0.0,0.0,0.0,1.0,0.0
680,795,0.00025,0.0733,0.006940000000000001,0.0547,0.0433,0.633,0.779,0.23800000000000002,1.03e-17,3.48e-05,0.0,0.0,1.0,1.0
681,796,5.7999999999999994e-05,0.0403,0.0084,0.0121,0.092,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,797,0.000109,0.0661,0.00896,0.0939,0.0778,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,798,0.000196,0.0236,0.00246,0.0488,0.0977,0.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,799,0.00011599999999999999,0.0625,0.0066099999999999996,0.043,0.0843,0.8690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,1150,4.91e-05,0.0973,0.006509999999999999,0.0293,0.0447,1.03,0.057,0.0,5.88e-07,0.0,0.0,0.0,1.0,0.0
686,1151,0.00027,0.014,0.00293,0.0916,0.0736,1.06,0.6970000000000001,0.0,6.43e-08,0.0,0.0,0.0,1.0,0.0
687,1152,0.000197,0.0987,0.009909999999999999,0.0726,0.0897,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,1153,0.000291,0.0774,0.00896,0.0896,0.0483,1.39,0.7509999999999999,0.213,5.42e-14,4.14e-05,0.0,0.0,1.0,1.0
689,1154,0.000204,0.0121,0.00106,0.0368,0.0252,1.1,0.431,0.34,1.4099999999999999e-09,1.35e-07,0.353,7.2e-10,2.0,1.0
690,1155,0.000183,0.0715,0.00655,0.0663,0.0815,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,1156,0.000121,0.0739,0.006509999999999999,0.0839,0.061,0.6829999999999999,0.062,0.0,1.97e-06,0.0,0.0,0.0,1.0,0.0
692,1157,0.000297,0.0827,0.00995,0.0144,0.0999,0.895,0.033,0.0,3.53e-06,0.0,0.0,0.0,1.0,0.0
693,1158,0.000145,0.0388,0.0008880000000000001,0.00987,0.028,1.05,0.5579999999999999,0.271,1.1000000000000001e-08,1.34e-06,0.0,0.0,1.0,1.0
694,1159,8.070000000000001e-05,0.0502,0.00221,0.0543,0.0526,0.94,0.73,0.0,1.15e-07,0.0,0.0,0.0,1.0,0.0
695,1160,0.000276,0.0951,0.00223,0.0196,0.0717,1.18,0.7829999999999999,0.0,9.189999999999999e-10,0.0,0.0,0.0,1.0,0.0
696,1161,0.000124,0.091,0.00674,0.0645,0.072,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1162,0.00022799999999999999,0.0223,0.0071200000000000005,0.00541,0.0918,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,1163,0.000127,0.0196,0.00025299999999999997,0.0252,0.0757,0.762,0.861,0.0,2.3399999999999998e-15,0.0,0.0,0.0,1.0,0.0
699,1164,0.00018899999999999999,0.037,0.00923,0.0108,0.0715,1.22,0.057,0.0,1.27e-06,0.0,0.0,0.0,1.0,0.0
700,1165,0.000264,0.0897,0.0029,0.0501,0.0703,1.2,0.726,0.0,1.6799999999999998e-08,0.0,0.0,0.0,1.0,0.0
701,1166,0.00027400000000000005,0.0799,0.00359,0.0465,0.0806,0.726,0.6890000000000001,0.0,3.34e-07,0.0,0.0,0.0,1.0,0.0
702,1167,0.00033,0.0292,0.00198,0.0976,0.0374,1.47,0.915,0.39,2.78e-30,3.08e-06,0.0,0.0,1.0,1.0
703,1168,0.000176,0.0888,0.00255,0.0845,0.0687,1.42,0.8,0.0,1.04e-07,0.0,0.0,0.0,1.0,0.0
704,1169,0.000233,0.0309,0.00297,0.0624,0.0494,1.48,0.8290000000000001,0.271,1.57e-27,2.9999999999999997e-05,0.0,0.0,1.0,1.0
705,1170,0.000181,0.0379,0.00506,0.0871,0.0759,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,1171,0.000259,0.0999,0.000863,0.0245,0.0978,1.04,0.664,0.0,2.47e-06,0.0,0.0,0.0,1.0,0.0
707,1172,0.000251,0.097,0.00439,0.011,0.0326,1.13,0.726,0.29100000000000004,6.52e-11,9.16e-06,0.0,0.0,1.0,1.0
708,1173,0.000303,0.0913,0.0043,0.0453,0.0356,0.536,0.8240000000000001,0.34,1.6000000000000002e-19,8.38e-06,0.0,0.0,1.0,1.0
709,1174,5.13e-05,0.0808,0.00967,0.0355,0.0705,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,350,0.000241,0.0751,0.0024100000000000002,0.0764,0.0699,1.13,0.759,0.24600000000000002,6.13e-11,4.22e-05,0.0,0.0,1.0,1.0
711,351,0.000292,0.0421,0.0034799999999999996,0.0541,0.0726,1.08,0.6809999999999999,0.0,8.65e-08,0.0,0.098,1.14e-06,2.0,0.0
712,352,0.000277,0.0879,0.0074,0.0138,0.0333,1.24,0.7340000000000001,0.28300000000000003,1.9800000000000001e-10,1.53e-05,0.0,0.0,1.0,1.0
713,353,0.00024300000000000002,0.061,0.0027300000000000002,0.0391,0.0648,1.04,0.804,0.0,1.5699999999999999e-13,0.0,0.0,0.0,1.0,0.0
714,354,0.000291,0.0797,0.00967,0.0145,0.0596,0.96,0.6729999999999999,0.0,3.6e-08,0.0,0.0,0.0,1.0,0.0
715,355,0.000215,0.064,0.00548,0.0132,0.0644,0.703,0.365,0.0,2.3199999999999999e-07,0.0,0.0,0.0,1.0,0.0
716,356,0.00028199999999999997,0.0265,0.00168,0.0727,0.0287,1.02,0.5539999999999999,0.377,1.21e-09,3.7100000000000003e-07,0.377,1.07e-09,2.0,1.0
717,357,3.87e-05,0.0924,0.0072900000000000005,0.005,0.037,0.9640000000000001,0.040999999999999995,0.0,3.96e-06,0.0,0.0,0.0,1.0,0.0
718,358,0.000306,0.0985,0.00466,0.0274,0.0395,1.27,0.792,0.32,7.14e-15,1.4800000000000002e-05,0.0,0.0,1.0,1.0
719,359,0.000168,0.0648,0.00554,0.0362,0.0434,0.65,0.742,0.156,7.98e-14,4.429999999999999e-05,0.0,0.0,1.0,1.0
720,360,0.00011499999999999999,0.0511,0.00864,0.0045899999999999995,0.0293,1.15,0.435,0.14800000000000002,1.04e-07,4.05e-05,0.0,0.0,1.0,1.0
721,361,0.000153,0.0215,0.007909999999999999,0.0787,0.077,0.9690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,362,0.000206,0.0643,0.00305,0.0456,0.0285,0.752,0.804,0.29100000000000004,6.57e-16,3.53e-06,0.0,0.0,1.0,1.0
723,363,0.000218,0.0243,0.0063100000000000005,0.0772,0.0603,1.36,0.726,0.0,1.27e-08,0.0,0.0,0.0,1.0,0.0
724,364,0.000265,0.0274,0.0059,0.00797,0.0432,0.693,0.726,0.242,1.14e-09,3.2e-05,0.0,0.0,1.0,1.0
725,365,8.88e-05,0.0531,0.00302,0.0621,0.035,0.66,0.7509999999999999,0.168,2.33e-23,3.71e-05,0.0,0.0,1.0,1.0
726,366,0.000271,0.0142,0.00924,0.00847,0.026,1.45,0.5870000000000001,0.287,2.7699999999999997e-10,6.41e-06,0.0,0.0,1.0,1.0
727,367,0.000229,0.0343,0.009059999999999999,0.0231,0.0559,0.5870000000000001,0.6809999999999999,0.0,2.43e-09,0.0,0.0,0.0,1.0,0.0
728,368,0.000192,0.065,0.0066,0.0326,0.0794,1.27,0.045,0.0,1.85e-06,0.0,0.0,0.0,1.0,0.0
729,369,8.04e-05,0.0187,0.00403,0.00352,0.0542,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,370,0.000327,0.0358,0.00946,0.0412,0.08,1.18,0.094,0.0,3.7299999999999997e-07,0.0,0.0,0.0,1.0,0.0
731,371,0.000192,0.0702,0.00379,0.0557,0.078,0.608,0.053,0.0,2.26e-06,0.0,0.0,0.0,1.0,0.0
732,372,2.5e-05,0.0904,0.00217,0.0948,0.0722,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,373,0.000338,0.0655,0.0030800000000000003,0.0598,0.0555,0.72,0.8859999999999999,0.353,5.79e-27,2.47e-05,0.0,0.0,1.0,1.0
734,374,9.02e-05,0.0885,0.008440000000000001,0.0282,0.0914,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,550,0.000271,0.0106,0.00607,0.057,0.0475,0.885,0.7829999999999999,0.217,7.47e-20,3.8799999999999994e-05,0.0,0.0,1.0,1.0
